person_id,academic_pressure,work_pressure,cgpa,study_satisfaction,job_satisfaction,work_study_hours
6282,4.0,0.0,5.35,4.0,0.0,0.0
6283,5.0,0.0,5.7,3.0,0.0,3.0
6284,1.0,0.0,7.06,4.0,0.0,12.0
6285,4.0,0.0,7.13,3.0,0.0,12.0
6286,5.0,0.0,8.59,3.0,0.0,3.0
6287,3.0,0.0,9.79,2.0,0.0,6.0
6288,4.0,0.0,9.44,3.0,0.0,11.0
6289,1.0,0.0,8.62,5.0,0.0,8.0
6290,2.0,0.0,5.87,3.0,0.0,0.0
6291,3.0,0.0,6.37,4.0,0.0,4.0
6292,5.0,0.0,6.82,1.0,0.0,7.0
6293,4.0,0.0,7.3,3.0,0.0,11.0
6294,3.0,0.0,7.09,3.0,0.0,4.0
6295,1.0,0.0,9.39,4.0,0.0,7.0
6296,1.0,0.0,8.93,4.0,0.0,10.0
6297,4.0,0.0,7.9,4.0,0.0,6.0
6298,2.0,0.0,8.04,5.0,0.0,11.0
6299,1.0,0.0,5.74,3.0,0.0,9.0
6300,2.0,0.0,7.94,4.0,0.0,10.0
6301,1.0,0.0,7.34,3.0,0.0,11.0
6302,3.0,0.0,8.89,1.0,0.0,4.0
6303,4.0,0.0,7.5,4.0,0.0,4.0
6304,3.0,0.0,6.41,4.0,0.0,10.0
6305,5.0,0.0,5.74,4.0,0.0,9.0
6306,5.0,0.0,9.72,4.0,0.0,6.0
6307,4.0,0.0,9.93,2.0,0.0,11.0
6308,5.0,0.0,6.37,3.0,0.0,0.0
6309,4.0,0.0,6.06,5.0,0.0,2.0
6310,4.0,0.0,7.7,2.0,0.0,10.0
6311,5.0,0.0,9.47,1.0,0.0,11.0
6312,4.0,0.0,9.16,3.0,0.0,11.0
6313,1.0,0.0,6.0,3.0,0.0,12.0
6314,1.0,0.0,9.96,2.0,0.0,7.0
6315,5.0,0.0,8.74,1.0,0.0,7.0
6316,5.0,0.0,6.25,3.0,0.0,6.0
6317,5.0,0.0,5.64,2.0,0.0,4.0
6318,1.0,0.0,9.63,4.0,0.0,9.0
6319,4.0,0.0,5.16,2.0,0.0,10.0
6320,5.0,0.0,7.64,2.0,0.0,0.0
6321,2.0,0.0,7.64,5.0,0.0,8.0
6322,5.0,0.0,8.08,1.0,0.0,5.0
6323,3.0,0.0,5.56,4.0,0.0,11.0
6324,5.0,0.0,8.95,5.0,0.0,8.0
6325,2.0,0.0,6.26,5.0,0.0,11.0
6326,3.0,0.0,6.95,4.0,0.0,10.0
6327,1.0,0.0,8.54,2.0,0.0,11.0
6328,5.0,0.0,7.64,1.0,0.0,10.0
6329,5.0,0.0,6.03,1.0,0.0,0.0
6330,5.0,0.0,7.09,4.0,0.0,9.0
6331,1.0,0.0,5.32,2.0,0.0,5.0
6332,4.0,0.0,6.74,1.0,0.0,10.0
6333,4.0,0.0,9.29,2.0,0.0,1.0
6334,4.0,0.0,5.26,3.0,0.0,12.0
6335,5.0,0.0,7.38,2.0,0.0,7.0
6336,3.0,0.0,6.73,4.0,0.0,10.0
6337,4.0,0.0,8.04,3.0,0.0,7.0
6338,3.0,0.0,5.64,3.0,0.0,12.0
6339,2.0,0.0,7.39,4.0,0.0,11.0
6340,3.0,0.0,5.76,2.0,0.0,8.0
6341,1.0,0.0,8.52,2.0,0.0,3.0
6342,1.0,0.0,7.22,5.0,0.0,8.0
6343,4.0,0.0,9.79,1.0,0.0,1.0
6344,4.0,0.0,9.39,1.0,0.0,2.0
6345,4.0,0.0,7.03,2.0,0.0,10.0
6346,4.0,0.0,5.42,4.0,0.0,5.0
6347,5.0,0.0,9.39,1.0,0.0,11.0
6348,3.0,0.0,7.48,2.0,0.0,12.0
6349,4.0,0.0,5.58,3.0,0.0,8.0
6350,2.0,0.0,8.46,4.0,0.0,10.0
6351,3.0,0.0,6.08,2.0,0.0,2.0
6352,3.0,0.0,9.88,1.0,0.0,9.0
6353,3.0,0.0,8.77,2.0,0.0,5.0
6354,1.0,0.0,7.64,3.0,0.0,10.0
6355,1.0,0.0,6.84,4.0,0.0,10.0
6356,5.0,0.0,5.64,5.0,0.0,12.0
6357,3.0,0.0,7.39,1.0,0.0,9.0
6358,1.0,0.0,8.5,2.0,0.0,2.0
6359,4.0,0.0,8.94,3.0,0.0,11.0
6360,4.0,0.0,5.37,1.0,0.0,10.0
6361,1.0,0.0,9.95,4.0,0.0,0.0
6362,4.0,0.0,5.45,3.0,0.0,4.0
6363,3.0,0.0,7.15,2.0,0.0,9.0
6364,2.0,0.0,5.06,4.0,0.0,5.0
6365,3.0,0.0,7.9,4.0,0.0,0.0
6366,1.0,0.0,9.41,3.0,0.0,8.0
6367,3.0,0.0,5.85,4.0,0.0,7.0
6368,4.0,0.0,6.75,1.0,0.0,10.0
6369,5.0,0.0,8.52,1.0,0.0,10.0
6370,5.0,0.0,7.15,2.0,0.0,4.0
6371,4.0,0.0,9.19,5.0,0.0,7.0
6372,5.0,0.0,9.84,4.0,0.0,12.0
6373,1.0,0.0,8.37,1.0,0.0,11.0
6374,3.0,0.0,9.96,5.0,0.0,5.0
6375,2.0,0.0,9.97,2.0,0.0,11.0
6376,1.0,0.0,5.65,4.0,0.0,8.0
6377,3.0,0.0,8.14,4.0,0.0,9.0
6378,5.0,0.0,9.93,2.0,0.0,7.0
6379,5.0,0.0,6.38,2.0,0.0,11.0
6380,1.0,0.0,8.04,4.0,0.0,9.0
6381,5.0,0.0,9.96,2.0,0.0,11.0
6382,1.0,0.0,5.42,2.0,0.0,4.0
6383,5.0,0.0,5.56,1.0,0.0,6.0
6384,2.0,0.0,8.81,4.0,0.0,4.0
6385,5.0,0.0,6.86,2.0,0.0,12.0
6386,2.0,0.0,5.82,5.0,0.0,12.0
6387,4.0,0.0,6.63,1.0,0.0,3.0
6388,5.0,0.0,8.43,1.0,0.0,12.0
6389,2.0,0.0,8.56,4.0,0.0,12.0
6390,1.0,0.0,8.17,1.0,0.0,0.0
6391,3.0,0.0,9.39,3.0,0.0,3.0
6392,5.0,0.0,5.74,3.0,0.0,9.0
6393,2.0,0.0,7.51,1.0,0.0,9.0
6394,5.0,0.0,5.85,5.0,0.0,11.0
6395,5.0,0.0,7.92,4.0,0.0,10.0
6396,1.0,0.0,8.58,3.0,0.0,0.0
6397,4.0,0.0,9.44,4.0,0.0,10.0
6398,5.0,0.0,9.78,4.0,0.0,11.0
6399,3.0,0.0,7.1,2.0,0.0,8.0
6400,3.0,0.0,8.91,4.0,0.0,0.0
6401,3.0,0.0,9.91,2.0,0.0,11.0
6402,1.0,0.0,5.88,3.0,0.0,11.0
6403,2.0,0.0,6.28,3.0,0.0,0.0
6404,1.0,0.0,6.36,5.0,0.0,7.0
6405,4.0,0.0,8.54,3.0,0.0,12.0
6406,3.0,0.0,6.75,5.0,0.0,12.0
6407,4.0,0.0,6.08,5.0,0.0,6.0
6408,4.0,0.0,7.7,3.0,0.0,5.0
6409,3.0,0.0,9.89,5.0,0.0,8.0
6410,2.0,0.0,8.04,3.0,0.0,12.0
6411,5.0,0.0,8.04,3.0,0.0,8.0
6412,3.0,0.0,5.12,5.0,0.0,8.0
6413,4.0,0.0,5.11,1.0,0.0,6.0
6414,3.0,0.0,7.13,2.0,0.0,12.0
6415,3.0,0.0,6.1,2.0,0.0,5.0
6416,3.0,0.0,9.25,4.0,0.0,10.0
6417,2.0,0.0,9.05,4.0,0.0,9.0
6418,3.0,0.0,8.04,3.0,0.0,8.0
6419,2.0,0.0,9.93,3.0,0.0,0.0
6420,2.0,0.0,5.74,4.0,0.0,10.0
6421,3.0,0.0,9.96,5.0,0.0,10.0
6422,3.0,0.0,8.49,5.0,0.0,10.0
6423,5.0,0.0,8.56,1.0,0.0,10.0
6424,5.0,0.0,8.95,5.0,0.0,3.0
6425,3.0,0.0,5.74,5.0,0.0,10.0
6426,4.0,0.0,9.03,1.0,0.0,3.0
6427,5.0,0.0,8.24,2.0,0.0,12.0
6428,4.0,0.0,5.03,5.0,0.0,0.0
6429,3.0,0.0,9.96,4.0,0.0,3.0
6430,3.0,0.0,6.37,3.0,0.0,8.0
6431,4.0,0.0,8.17,1.0,0.0,11.0
6432,1.0,0.0,8.69,2.0,0.0,10.0
6433,5.0,0.0,6.16,3.0,0.0,4.0
6434,5.0,0.0,6.83,1.0,0.0,3.0
6435,4.0,0.0,9.71,2.0,0.0,10.0
6436,1.0,0.0,9.21,1.0,0.0,10.0
6437,1.0,0.0,5.83,3.0,0.0,5.0
6438,2.0,0.0,5.6,4.0,0.0,8.0
6439,1.0,0.0,5.84,1.0,0.0,7.0
6440,3.0,0.0,8.74,4.0,0.0,4.0
6441,3.0,0.0,6.89,4.0,0.0,10.0
6442,2.0,0.0,8.65,2.0,0.0,7.0
6443,3.0,0.0,6.21,1.0,0.0,6.0
6444,4.0,0.0,7.64,5.0,0.0,7.0
6445,2.0,0.0,8.14,3.0,0.0,0.0
6446,3.0,0.0,8.5,3.0,0.0,12.0
6447,2.0,0.0,7.25,5.0,0.0,9.0
6448,3.0,0.0,6.37,3.0,0.0,10.0
6449,4.0,0.0,8.08,1.0,0.0,9.0
6450,5.0,0.0,6.78,5.0,0.0,8.0
6451,5.0,0.0,6.1,4.0,0.0,8.0
6452,5.0,0.0,9.02,2.0,0.0,12.0
6453,1.0,0.0,8.95,2.0,0.0,3.0
6454,3.0,0.0,9.11,3.0,0.0,9.0
6455,4.0,0.0,5.88,5.0,0.0,12.0
6456,4.0,0.0,8.69,2.0,0.0,1.0
6457,5.0,0.0,9.44,4.0,0.0,9.0
6458,5.0,0.0,9.79,2.0,0.0,3.0
6459,1.0,0.0,7.74,3.0,0.0,12.0
6460,4.0,0.0,8.09,3.0,0.0,7.0
6461,5.0,0.0,8.04,4.0,0.0,10.0
6462,3.0,0.0,5.56,4.0,0.0,9.0
6463,5.0,0.0,8.56,5.0,0.0,7.0
6464,4.0,0.0,9.87,5.0,0.0,8.0
6465,3.0,0.0,7.14,1.0,0.0,10.0
6466,4.0,0.0,7.06,3.0,0.0,6.0
6467,4.0,0.0,8.74,4.0,0.0,5.0
6468,4.0,0.0,10.0,3.0,0.0,10.0
6469,3.0,0.0,7.25,4.0,0.0,10.0
6470,3.0,0.0,8.59,1.0,0.0,8.0
6471,4.0,0.0,5.46,1.0,0.0,4.0
6472,2.0,0.0,9.91,2.0,0.0,11.0
6473,4.0,0.0,7.24,3.0,0.0,0.0
6474,1.0,0.0,6.16,1.0,0.0,0.0
6475,2.0,0.0,8.37,1.0,0.0,8.0
6476,4.0,0.0,9.93,4.0,0.0,11.0
6477,3.0,0.0,5.85,2.0,0.0,9.0
6478,2.0,0.0,9.93,4.0,0.0,10.0
6479,3.0,0.0,7.77,4.0,0.0,7.0
6480,1.0,0.0,5.52,1.0,0.0,3.0
6481,5.0,0.0,7.04,1.0,0.0,11.0
6482,5.0,0.0,9.66,1.0,0.0,8.0
6483,2.0,0.0,9.96,1.0,0.0,3.0
6484,5.0,0.0,7.9,5.0,0.0,7.0
6485,3.0,0.0,9.39,4.0,0.0,10.0
6486,5.0,0.0,7.34,3.0,0.0,11.0
6487,3.0,0.0,7.47,4.0,0.0,6.0
6488,5.0,0.0,7.85,2.0,0.0,10.0
6489,2.0,0.0,9.87,4.0,0.0,3.0
6490,3.0,0.0,9.79,1.0,0.0,10.0
6491,4.0,0.0,8.04,3.0,0.0,3.0
6492,3.0,0.0,9.71,2.0,0.0,12.0
6493,4.0,0.0,5.6,5.0,0.0,9.0
6494,3.0,0.0,8.35,4.0,0.0,5.0
6495,2.0,0.0,5.37,2.0,0.0,7.0
6496,5.0,0.0,8.58,1.0,0.0,7.0
6497,2.0,0.0,6.99,5.0,0.0,1.0
6498,3.0,0.0,5.74,2.0,0.0,9.0
6499,4.0,0.0,6.99,2.0,0.0,2.0
6500,4.0,0.0,8.24,3.0,0.0,12.0
6501,5.0,0.0,6.7,1.0,0.0,2.0
6502,2.0,0.0,7.85,4.0,0.0,11.0
6503,1.0,0.0,7.99,4.0,0.0,6.0
6504,1.0,0.0,7.51,1.0,0.0,10.0
6505,5.0,0.0,5.42,3.0,0.0,9.0
6506,1.0,0.0,9.41,3.0,0.0,10.0
6507,3.0,0.0,8.79,1.0,0.0,12.0
6508,4.0,0.0,7.03,4.0,0.0,8.0
6509,2.0,0.0,7.61,5.0,0.0,4.0
6510,5.0,0.0,6.03,4.0,0.0,10.0
6511,5.0,0.0,5.16,5.0,0.0,11.0
6512,3.0,0.0,7.7,4.0,0.0,8.0
6513,4.0,0.0,8.74,1.0,0.0,10.0
6514,1.0,0.0,6.29,4.0,0.0,10.0
6515,1.0,0.0,8.24,2.0,0.0,5.0
6516,3.0,0.0,6.16,1.0,0.0,10.0
6517,3.0,0.0,8.21,2.0,0.0,0.0
6518,3.0,0.0,7.09,4.0,0.0,0.0
6519,5.0,0.0,6.33,1.0,0.0,12.0
6520,5.0,0.0,5.27,3.0,0.0,11.0
6521,5.0,0.0,8.83,1.0,0.0,2.0
6522,4.0,0.0,8.0,1.0,0.0,6.0
6523,3.0,0.0,10.0,4.0,0.0,12.0
6524,3.0,0.0,6.99,3.0,0.0,5.0
6525,3.0,0.0,7.48,5.0,0.0,7.0
6526,3.0,0.0,8.29,3.0,0.0,10.0
6527,5.0,0.0,9.92,2.0,0.0,5.0
6528,3.0,0.0,8.91,2.0,0.0,7.0
6529,2.0,0.0,8.04,5.0,0.0,2.0
6530,3.0,0.0,8.74,2.0,0.0,10.0
6531,4.0,0.0,7.39,1.0,0.0,9.0
6532,1.0,0.0,7.11,2.0,0.0,10.0
6533,2.0,0.0,9.24,5.0,0.0,7.0
6534,3.0,0.0,8.28,4.0,0.0,11.0
6535,3.0,0.0,9.67,5.0,0.0,7.0
6536,3.0,0.0,9.72,2.0,0.0,5.0
6537,5.0,0.0,5.11,5.0,0.0,8.0
6538,2.0,0.0,6.83,1.0,0.0,11.0
6539,3.0,0.0,6.83,1.0,0.0,11.0
6540,1.0,0.0,9.44,1.0,0.0,4.0
6541,3.0,0.0,7.25,2.0,0.0,9.0
6542,2.0,0.0,5.56,3.0,0.0,10.0
6543,1.0,0.0,8.93,3.0,0.0,11.0
6544,3.0,0.0,8.73,4.0,0.0,9.0
6545,4.0,0.0,6.99,2.0,0.0,10.0
6546,2.0,0.0,7.27,1.0,0.0,4.0
6547,4.0,0.0,8.71,3.0,0.0,11.0
6548,3.0,0.0,8.62,4.0,0.0,9.0
6549,5.0,0.0,5.56,3.0,0.0,10.0
6550,5.0,0.0,7.04,2.0,0.0,12.0
6551,4.0,0.0,7.25,3.0,0.0,8.0
6552,5.0,0.0,7.85,1.0,0.0,11.0
6553,1.0,0.0,7.38,4.0,0.0,10.0
6554,3.0,0.0,9.24,5.0,0.0,4.0
6555,4.0,0.0,8.17,5.0,0.0,12.0
6556,2.0,0.0,9.05,4.0,0.0,2.0
6557,5.0,0.0,7.7,5.0,0.0,12.0
6558,5.0,0.0,5.42,4.0,0.0,10.0
6559,3.0,0.0,9.56,3.0,0.0,5.0
6560,4.0,0.0,6.99,2.0,0.0,11.0
6561,3.0,0.0,7.21,2.0,0.0,4.0
6562,5.0,0.0,7.53,4.0,0.0,5.0
6563,1.0,0.0,8.04,2.0,0.0,7.0
6564,1.0,0.0,6.1,3.0,0.0,10.0
6565,3.0,0.0,8.91,2.0,0.0,6.0
6566,3.0,0.0,5.75,3.0,0.0,10.0
6567,5.0,0.0,9.44,5.0,0.0,3.0
6568,2.0,0.0,5.32,3.0,0.0,3.0
6569,5.0,0.0,7.75,2.0,0.0,3.0
6570,5.0,0.0,5.88,1.0,0.0,6.0
6571,4.0,0.0,7.09,2.0,0.0,10.0
6572,1.0,0.0,7.1,5.0,0.0,3.0
6573,2.0,0.0,8.79,4.0,0.0,10.0
6574,2.0,0.0,6.25,3.0,0.0,2.0
6575,3.0,0.0,9.91,2.0,0.0,4.0
6576,3.0,0.0,9.03,2.0,0.0,7.0
6577,2.0,0.0,6.02,5.0,0.0,5.0
6578,4.0,0.0,8.58,2.0,0.0,4.0
6579,3.0,0.0,7.53,4.0,0.0,0.0
6580,3.0,0.0,6.75,2.0,0.0,10.0
6581,5.0,0.0,8.78,2.0,0.0,11.0
6582,2.0,0.0,6.92,4.0,0.0,10.0
6583,5.0,0.0,8.28,1.0,0.0,7.0
6584,5.0,0.0,6.38,2.0,0.0,6.0
6585,4.0,0.0,8.04,2.0,0.0,12.0
6586,5.0,0.0,5.38,2.0,0.0,11.0
6587,3.0,0.0,8.95,2.0,0.0,0.0
6588,2.0,0.0,6.7,2.0,0.0,6.0
6589,1.0,0.0,8.7,2.0,0.0,10.0
6590,3.0,0.0,7.88,5.0,0.0,11.0
6591,5.0,0.0,9.29,2.0,0.0,12.0
6592,5.0,0.0,6.16,3.0,0.0,6.0
6593,5.0,0.0,9.16,2.0,0.0,3.0
6594,3.0,0.0,8.88,5.0,0.0,1.0
6595,1.0,0.0,6.47,3.0,0.0,7.0
6596,3.0,0.0,8.24,1.0,0.0,12.0
6597,2.0,0.0,5.59,5.0,0.0,10.0
6598,1.0,0.0,6.16,3.0,0.0,11.0
6599,2.0,0.0,6.63,3.0,0.0,4.0
6600,2.0,0.0,8.74,5.0,0.0,12.0
6601,3.0,0.0,9.95,5.0,0.0,2.0
6602,3.0,0.0,9.86,3.0,0.0,9.0
6603,4.0,0.0,5.12,1.0,0.0,8.0
6604,3.0,0.0,8.75,5.0,0.0,5.0
6605,1.0,0.0,5.87,2.0,0.0,0.0
6606,5.0,0.0,8.03,2.0,0.0,0.0
6607,5.0,0.0,9.37,2.0,0.0,9.0
6608,4.0,0.0,7.47,2.0,0.0,0.0
6609,2.0,0.0,7.38,4.0,0.0,9.0
6610,3.0,0.0,5.85,2.0,0.0,6.0
6611,3.0,0.0,5.6,4.0,0.0,2.0
6612,4.0,0.0,9.71,3.0,0.0,6.0
6613,3.0,0.0,7.38,5.0,0.0,3.0
6614,5.0,0.0,7.22,1.0,0.0,5.0
6615,2.0,0.0,6.16,4.0,0.0,3.0
6616,2.0,0.0,6.37,4.0,0.0,9.0
6617,3.0,0.0,8.42,4.0,0.0,7.0
6618,5.0,0.0,5.6,5.0,0.0,10.0
6619,4.0,0.0,9.33,1.0,0.0,12.0
6620,3.0,0.0,6.27,5.0,0.0,12.0
6621,3.0,0.0,8.98,5.0,0.0,10.0
6622,1.0,0.0,6.26,4.0,0.0,9.0
6623,4.0,0.0,8.78,5.0,0.0,7.0
6624,4.0,0.0,8.91,1.0,0.0,8.0
6625,4.0,0.0,6.78,1.0,0.0,6.0
6626,3.0,0.0,8.92,3.0,0.0,12.0
6627,2.0,0.0,7.48,4.0,0.0,9.0
6628,4.0,0.0,8.37,4.0,0.0,11.0
6629,3.0,0.0,7.21,1.0,0.0,8.0
6630,2.0,0.0,7.52,5.0,0.0,3.0
6631,2.0,0.0,7.88,3.0,0.0,3.0
6632,4.0,0.0,6.78,2.0,0.0,10.0
6633,5.0,0.0,5.91,1.0,0.0,2.0
6634,1.0,0.0,6.1,1.0,0.0,6.0
6635,1.0,0.0,6.03,5.0,0.0,10.0
6636,1.0,0.0,9.19,5.0,0.0,1.0
6637,3.0,0.0,6.78,3.0,0.0,11.0
6638,4.0,0.0,8.73,2.0,0.0,6.0
6639,3.0,0.0,8.17,2.0,0.0,0.0
6640,1.0,0.0,7.39,4.0,0.0,11.0
6641,2.0,0.0,7.88,4.0,0.0,6.0
6642,2.0,0.0,6.37,4.0,0.0,8.0
6643,5.0,0.0,9.24,4.0,0.0,7.0
6644,5.0,0.0,9.11,3.0,0.0,12.0
6645,1.0,0.0,8.17,3.0,0.0,12.0
6646,1.0,0.0,6.37,1.0,0.0,7.0
6647,3.0,0.0,6.37,1.0,0.0,9.0
6648,5.0,0.0,7.22,4.0,0.0,11.0
6649,1.0,0.0,5.16,3.0,0.0,10.0
6650,5.0,0.0,9.54,1.0,0.0,11.0
6651,3.0,0.0,5.1,1.0,0.0,11.0
6652,4.0,0.0,5.08,3.0,0.0,2.0
6653,5.0,0.0,6.05,5.0,0.0,1.0
6654,5.0,0.0,8.52,4.0,0.0,7.0
6655,2.0,0.0,8.69,4.0,0.0,4.0
6656,1.0,0.0,8.73,2.0,0.0,12.0
6657,3.0,0.0,7.52,1.0,0.0,2.0
6658,5.0,0.0,5.37,1.0,0.0,12.0
6659,1.0,0.0,7.5,1.0,0.0,3.0
6660,5.0,0.0,5.81,1.0,0.0,0.0
6661,3.0,0.0,9.85,2.0,0.0,2.0
6662,3.0,0.0,7.5,2.0,0.0,9.0
6663,5.0,0.0,5.64,2.0,0.0,9.0
6664,4.0,0.0,9.95,1.0,0.0,6.0
6665,5.0,0.0,8.55,2.0,0.0,10.0
6666,1.0,0.0,8.37,1.0,0.0,3.0
6667,3.0,0.0,9.87,2.0,0.0,11.0
6668,2.0,0.0,5.61,4.0,0.0,10.0
6669,5.0,0.0,7.85,1.0,0.0,0.0
6670,5.0,0.0,9.88,4.0,0.0,8.0
6671,4.0,0.0,7.22,3.0,0.0,3.0
6672,2.0,0.0,8.59,5.0,0.0,2.0
6673,5.0,0.0,8.91,1.0,0.0,5.0
6674,3.0,0.0,9.71,2.0,0.0,12.0
6675,4.0,0.0,7.38,4.0,0.0,10.0
6676,2.0,0.0,8.58,1.0,0.0,11.0
6677,4.0,0.0,5.11,3.0,0.0,10.0
6678,3.0,0.0,9.96,3.0,0.0,6.0
6679,2.0,0.0,7.02,4.0,0.0,0.0
6680,5.0,0.0,7.04,2.0,0.0,0.0
6681,2.0,0.0,5.64,4.0,0.0,11.0
6682,4.0,0.0,5.75,1.0,0.0,5.0
6683,5.0,0.0,5.74,3.0,0.0,2.0
6684,1.0,0.0,8.37,2.0,0.0,7.0
6685,4.0,0.0,7.08,2.0,0.0,5.0
6686,2.0,0.0,8.28,4.0,0.0,0.0
6687,3.0,0.0,5.27,4.0,0.0,3.0
6688,1.0,0.0,7.34,2.0,0.0,0.0
6689,4.0,0.0,5.66,1.0,0.0,4.0
6690,5.0,0.0,7.53,5.0,0.0,10.0
6691,3.0,0.0,9.39,4.0,0.0,10.0
6692,3.0,0.0,5.27,3.0,0.0,1.0
6693,2.0,0.0,5.39,3.0,0.0,6.0
6694,3.0,0.0,8.21,4.0,0.0,10.0
6695,4.0,0.0,5.64,5.0,0.0,4.0
6696,5.0,0.0,6.27,2.0,0.0,12.0
6697,3.0,0.0,5.16,4.0,0.0,10.0
6698,1.0,0.0,5.88,1.0,0.0,1.0
6699,5.0,0.0,7.22,1.0,0.0,8.0
6700,5.0,0.0,8.24,1.0,0.0,0.0
6701,2.0,0.0,9.6,3.0,0.0,5.0
6702,1.0,0.0,9.37,2.0,0.0,1.0
6703,5.0,0.0,9.63,4.0,0.0,4.0
6704,4.0,0.0,6.99,1.0,0.0,10.0
6705,3.0,0.0,5.16,3.0,0.0,4.0
6706,1.0,0.0,7.85,5.0,0.0,9.0
6707,4.0,0.0,8.04,4.0,0.0,3.0
6708,4.0,0.0,7.75,3.0,0.0,12.0
6709,5.0,0.0,8.07,2.0,0.0,9.0
6710,5.0,0.0,8.74,2.0,0.0,0.0
6711,3.0,0.0,7.92,2.0,0.0,3.0
6712,2.0,0.0,9.21,3.0,0.0,11.0
6713,3.0,0.0,7.92,4.0,0.0,4.0
6714,3.0,0.0,5.57,3.0,0.0,6.0
6715,5.0,0.0,8.11,1.0,0.0,11.0
6716,1.0,0.0,7.09,4.0,0.0,0.0
6717,2.0,0.0,9.71,5.0,0.0,4.0
6718,3.0,0.0,5.46,1.0,0.0,10.0
6719,1.0,0.0,7.52,2.0,0.0,4.0
6720,5.0,0.0,5.37,4.0,0.0,2.0
6721,5.0,0.0,6.99,4.0,0.0,9.0
6722,5.0,0.0,5.88,3.0,0.0,9.0
6723,4.0,0.0,9.24,3.0,0.0,2.0
6724,5.0,0.0,9.05,1.0,0.0,12.0
6725,3.0,0.0,5.74,4.0,0.0,3.0
6726,2.0,0.0,7.47,5.0,0.0,11.0
6727,3.0,0.0,7.22,3.0,0.0,1.0
6728,5.0,0.0,8.92,2.0,0.0,6.0
6729,3.0,0.0,6.82,4.0,0.0,10.0
6730,4.0,0.0,7.47,2.0,0.0,10.0
6731,5.0,0.0,7.92,1.0,0.0,11.0
6732,4.0,0.0,9.96,3.0,0.0,6.0
6733,4.0,0.0,9.91,4.0,0.0,8.0
6734,5.0,0.0,7.47,2.0,0.0,9.0
6735,3.0,0.0,8.21,2.0,0.0,0.0
6736,5.0,0.0,7.07,2.0,0.0,2.0
6737,4.0,0.0,7.94,3.0,0.0,10.0
6738,2.0,0.0,8.7,3.0,0.0,6.0
6739,2.0,0.0,7.94,5.0,0.0,2.0
6740,4.0,0.0,9.43,5.0,0.0,0.0
6741,3.0,0.0,6.37,2.0,0.0,10.0
6742,4.0,0.0,6.21,4.0,0.0,6.0
6743,5.0,0.0,9.24,2.0,0.0,10.0
6744,2.0,0.0,8.04,4.0,0.0,1.0
6745,4.0,0.0,6.83,1.0,0.0,6.0
6746,3.0,0.0,9.96,4.0,0.0,10.0
6747,2.0,0.0,5.59,5.0,0.0,9.0
6748,5.0,0.0,8.44,5.0,0.0,11.0
6749,5.0,0.0,9.82,2.0,0.0,3.0
6750,5.0,0.0,9.89,1.0,0.0,8.0
6751,1.0,0.0,5.66,2.0,0.0,10.0
6752,2.0,0.0,6.37,1.0,0.0,2.0
6753,3.0,0.0,8.95,2.0,0.0,3.0
6754,5.0,0.0,5.74,4.0,0.0,9.0
6755,1.0,0.0,8.59,5.0,0.0,0.0
6756,5.0,0.0,9.21,5.0,0.0,12.0
6757,3.0,0.0,7.28,4.0,0.0,10.0
6758,4.0,0.0,9.4,3.0,0.0,4.0
6759,3.0,0.0,9.43,2.0,0.0,9.0
6760,5.0,0.0,7.92,2.0,0.0,5.0
6761,2.0,0.0,5.8,2.0,0.0,11.0
6762,4.0,0.0,9.94,5.0,0.0,4.0
6763,5.0,0.0,7.25,4.0,0.0,4.0
6764,3.0,0.0,8.59,2.0,0.0,5.0
6765,2.0,0.0,8.91,4.0,0.0,5.0
6766,3.0,0.0,6.1,3.0,0.0,6.0
6767,3.0,0.0,7.8,1.0,0.0,11.0
6768,5.0,0.0,5.76,2.0,0.0,11.0
6769,1.0,0.0,8.32,4.0,0.0,8.0
6770,2.0,0.0,9.56,4.0,0.0,5.0
6771,2.0,0.0,9.86,2.0,0.0,0.0
6772,2.0,0.0,7.51,5.0,0.0,2.0
6773,3.0,0.0,9.87,5.0,0.0,12.0
6774,3.0,0.0,7.85,4.0,0.0,3.0
6775,4.0,0.0,8.54,3.0,0.0,6.0
6776,2.0,0.0,7.1,3.0,0.0,1.0
6777,2.0,0.0,8.58,4.0,0.0,3.0
6778,5.0,0.0,6.78,1.0,0.0,12.0
6779,1.0,0.0,5.7,4.0,0.0,9.0
6780,2.0,0.0,6.75,4.0,0.0,3.0
6781,1.0,0.0,7.82,1.0,0.0,11.0
6782,4.0,0.0,5.56,3.0,0.0,12.0
6783,5.0,0.0,9.96,1.0,0.0,5.0
6784,3.0,0.0,9.96,4.0,0.0,3.0
6785,5.0,0.0,6.82,3.0,0.0,8.0
6786,3.0,0.0,9.05,5.0,0.0,1.0
6787,3.0,0.0,6.19,3.0,0.0,2.0
6788,3.0,0.0,6.78,3.0,0.0,9.0
6789,3.0,0.0,6.17,5.0,0.0,6.0
6790,3.0,0.0,5.51,5.0,0.0,2.0
6791,2.0,0.0,6.52,4.0,0.0,2.0
6792,1.0,0.0,6.69,1.0,0.0,6.0
6793,2.0,0.0,9.96,1.0,0.0,6.0
6794,2.0,0.0,5.58,3.0,0.0,0.0
6795,3.0,0.0,7.37,4.0,0.0,12.0
6796,5.0,0.0,9.72,3.0,0.0,10.0
6797,1.0,0.0,9.02,4.0,0.0,4.0
